,page_number,index,line_number,sura_number,ayah_number,position,min_x,min_y,max_x,max_y
1547,74,473,13,3,180,2,19,808,623,868
1548,74,473,14,3,180,3,19,873,623,933
1549,74,473,15,3,180,4,27,936,623,996
1550,74,474,15,3,181,1,19,936,27,996
1551,75,474,1,3,181,2,19,26,623,86
1552,75,474,2,3,181,3,19,91,623,151
1553,75,474,3,3,181,4,218,156,623,216
1554,75,475,3,3,182,1,19,156,218,216
1555,75,475,4,3,182,2,156,221,623,281
1556,75,476,4,3,183,1,19,221,156,281
1557,75,476,5,3,183,2,19,286,623,346
1558,75,476,6,3,183,3,19,349,623,409
1559,75,476,7,3,183,4,29,416,623,476
1560,75,477,7,3,184,1,19,416,29,476
1561,75,477,8,3,184,2,19,479,623,539
1562,75,477,9,3,184,3,208,544,623,604
1563,75,478,9,3,185,1,19,544,208,604
1564,75,478,10,3,185,2,19,612,623,672
1565,75,478,11,3,185,3,19,675,623,735
1566,75,478,12,3,185,4,176,740,623,800
1567,75,479,12,3,186,1,19,740,176,800
1568,75,479,13,3,186,2,19,805,623,865
1569,75,479,14,3,186,3,19,870,623,930
1570,75,479,15,3,186,4,28,935,623,995
1571,75,480,15,3,187,1,19,935,28,995
1572,76,480,1,3,187,2,19,25,623,85
1573,76,480,2,3,187,3,19,90,623,150
1574,76,480,3,3,187,4,134,155,623,215
1575,76,481,3,3,188,1,19,155,134,215
1576,76,481,4,3,188,2,19,222,623,282
1577,76,481,5,3,188,3,19,287,623,347
1578,76,481,6,3,188,4,431,352,623,412
1579,76,482,6,3,189,1,19,352,431,412
1580,76,482,7,3,189,2,346,417,623,477
1581,76,483,7,3,190,1,19,417,346,477
1582,76,483,8,3,190,2,30,480,623,540
1583,76,484,8,3,191,1,19,480,30,540
1584,76,484,9,3,191,2,19,545,623,605
1585,76,484,10,3,191,3,19,613,623,673
1586,76,484,11,3,191,4,29,676,623,736
1587,76,485,11,3,192,1,19,676,29,736
1588,76,485,12,3,192,2,19,743,623,803
1589,76,485,13,3,192,3,426,806,623,866
1590,76,486,13,3,193,1,19,806,426,866
1591,76,486,14,3,193,2,19,873,623,933
1592,76,486,15,3,193,3,29,938,623,998
1593,76,487,15,3,194,1,19,938,29,998
1594,77,487,1,3,194,2,19,24,623,84
1595,77,487,2,3,194,3,346,89,623,149
1596,77,488,2,3,195,1,19,89,346,149
1597,77,488,3,3,195,2,19,156,623,216
1598,77,488,4,3,195,3,19,219,623,279
1599,77,488,5,3,195,4,19,286,623,346
1600,77,488,6,3,195,5,19,349,623,409
1601,77,488,7,3,195,6,285,416,623,476
1602,77,489,7,3,196,1,19,416,285,476
1603,77,489,8,3,196,2,387,479,623,539
1604,77,490,8,3,197,1,19,479,387,539
1605,77,490,9,3,197,2,428,544,623,604
1606,77,491,9,3,198,1,19,544,428,604
1607,77,491,10,3,198,2,19,612,623,672
1608,77,491,11,3,198,3,318,677,623,737
1609,77,492,11,3,199,1,19,677,318,737
1610,77,492,12,3,199,2,19,742,623,802
1611,77,492,13,3,199,3,19,807,623,867
1612,77,492,14,3,199,4,217,870,623,930
1613,77,493,14,3,200,1,19,870,217,930
1614,77,493,15,3,200,2,28,937,623,997
1615,77,494,15,4,1,1,19,937,28,997
1616,78,494,1,4,1,2,27,36,615,96
1617,78,494,2,4,1,3,19,98,623,158
1618,78,494,3,4,1,4,19,165,623,225
1619,78,494,4,4,1,5,19,232,623,292
1620,78,494,5,4,1,6,19,297,623,357
1621,78,494,6,4,1,7,279,362,623,422
1622,78,495,6,4,2,1,19,362,279,422
1623,78,495,7,4,2,2,19,425,623,485
1624,78,495,8,4,2,3,191,490,623,550
1625,78,496,8,4,3,1,19,490,191,550
1626,78,496,9,4,3,2,19,557,623,617
1627,78,496,10,4,3,3,19,620,623,680
1628,78,496,11,4,3,4,29,687,623,747
1629,78,497,11,4,4,1,19,687,29,747
1630,78,497,12,4,4,2,19,750,623,810
1631,78,497,13,4,4,3,135,818,623,878
1632,78,498,13,4,5,1,19,818,135,878
1633,78,498,14,4,5,2,19,883,623,943
1634,78,498,15,4,5,3,29,948,623,1008
1635,78,499,15,4,6,1,19,948,29,1008
1636,79,499,1,4,6,2,19,26,623,86
1637,79,499,2,4,6,3,19,91,623,151
1638,79,499,3,4,6,4,19,154,623,214
1639,79,499,4,4,6,5,19,221,623,281
1640,79,499,5,4,6,6,19,286,623,346
1641,79,499,6,4,6,7,327,351,623,411
1642,79,500,6,4,7,1,19,351,327,411
1643,79,500,7,4,7,2,19,414,623,474
1644,79,500,8,4,7,3,19,481,623,541
1645,79,500,9,4,7,4,361,544,623,604
1646,79,501,9,4,8,1,19,544,361,604
1647,79,501,10,4,8,2,19,612,623,672
1648,79,501,11,4,8,3,251,675,623,735
1649,79,502,11,4,9,1,19,675,251,735
1650,79,502,12,4,9,2,19,740,623,800
1651,79,502,13,4,9,3,29,807,623,867
1652,79,503,13,4,10,1,19,807,29,867
1653,79,503,14,4,10,2,19,870,623,930
1654,79,503,15,4,10,3,29,937,623,997
1655,79,504,15,4,11,1,19,937,29,997
1656,80,504,1,4,11,2,19,27,623,87
1657,80,504,2,4,11,3,19,92,623,152
1658,80,504,3,4,11,4,20,155,623,215
1659,80,504,4,4,11,5,19,222,623,282
1660,80,504,5,4,11,6,19,285,623,345
1661,80,504,6,4,11,7,19,350,623,410
1662,80,504,7,4,11,8,83,415,623,475
1663,80,505,7,4,12,1,19,415,83,475
1664,80,505,8,4,12,2,19,480,623,540
1665,80,505,9,4,12,3,19,545,623,605
1666,80,505,10,4,12,4,19,613,623,673
1667,80,505,11,4,12,5,19,676,623,736
1668,80,505,12,4,12,6,19,741,623,801
1669,80,505,13,4,12,7,19,806,623,866
1670,80,505,14,4,12,8,19,871,623,931
1671,80,505,15,4,12,9,26,938,623,998
1672,80,506,15,4,13,1,19,938,26,998
1673,81,506,1,4,13,2,19,24,623,84
1674,81,506,2,4,13,3,19,89,623,149
1675,81,506,3,4,13,4,477,156,623,216
1676,81,507,3,4,14,1,19,156,477,216
1677,81,507,4,4,14,2,101,219,623,279
1678,81,508,4,4,15,1,19,219,101,279
1679,81,508,5,4,15,2,19,286,623,346
1680,81,508,6,4,15,3,19,349,623,409
1681,81,508,7,4,15,4,19,414,623,474
1682,81,508,8,4,15,5,484,481,623,541
1683,81,509,8,4,16,1,19,481,484,541
1684,81,509,9,4,16,2,29,546,623,606
1685,81,510,9,4,17,1,19,546,29,606
1686,81,510,10,4,17,2,19,610,623,670
1687,81,510,11,4,17,3,19,675,623,735
1688,81,510,12,4,17,4,202,742,623,802
1689,81,511,12,4,18,1,19,742,202,802
1690,81,511,13,4,18,2,19,805,623,865
1691,81,511,14,4,18,3,19,870,623,930
1692,81,511,15,4,18,4,28,937,623,997
1693,81,512,15,4,19,1,19,937,28,997
1694,82,512,1,4,19,2,19,27,623,87
1695,82,512,2,4,19,3,19,90,623,150
1696,82,512,3,4,19,4,19,157,623,217
1697,82,512,4,4,19,5,73,220,623,280
1698,82,513,4,4,20,1,19,220,73,280
1699,82,513,5,4,20,2,19,285,623,345
1700,82,513,6,4,20,3,43,350,623,410
1701,82,514,6,4,21,1,19,350,43,410
1702,82,514,7,4,21,2,19,417,623,477
1703,82,514,8,4,21,3,438,480,623,540
1704,82,515,8,4,22,1,19,480,438,540
1705,82,515,9,4,22,2,163,545,623,605
1706,82,516,9,4,23,1,19,545,163,605
1707,82,516,10,4,23,2,19,613,623,673
1708,82,516,11,4,23,3,19,676,623,736
1709,82,516,12,4,23,4,19,743,623,803
1710,82,516,13,4,23,5,19,806,623,866
1711,82,516,14,4,23,6,19,871,623,931
1712,82,516,15,4,23,7,28,936,623,996
1713,82,517,15,4,24,1,19,936,28,996
1714,83,517,1,4,24,2,19,36,623,96
1715,83,517,2,4,24,3,19,103,623,163
1716,83,517,3,4,24,4,19,168,623,228
1717,83,517,4,4,24,5,19,233,623,293
1718,83,517,5,4,24,6,240,298,623,358
1719,83,518,5,4,25,1,19,298,240,358
1720,83,518,6,4,25,2,19,361,623,421
1721,83,518,7,4,25,3,19,426,623,486
1722,83,518,8,4,25,4,19,493,623,553
1723,83,518,9,4,25,5,19,559,623,619
1724,83,518,10,4,25,6,19,622,623,682
1725,83,518,11,4,25,7,19,689,623,749
1726,83,518,12,4,25,8,511,752,623,812
1727,83,519,12,4,26,1,19,752,511,812
1728,83,519,13,4,26,2,209,819,623,879
1729,83,520,13,4,27,1,19,819,209,879
1730,83,520,14,4,27,2,26,882,623,942
1731,83,521,14,4,28,1,19,882,26,942
1732,83,521,15,4,28,2,27,949,623,1009
1733,83,522,15,4,29,1,19,949,27,1009
1734,84,522,1,4,29,2,19,27,623,87
1735,84,522,2,4,29,3,19,92,623,152
1736,84,522,3,4,29,4,343,155,623,215
1737,84,523,3,4,30,1,19,155,343,215
1738,84,523,4,4,30,2,62,222,623,282
1739,84,524,4,4,31,1,19,222,62,282
1740,84,524,5,4,31,2,19,285,623,345
1741,84,524,6,4,31,3,443,352,623,412
1742,84,525,6,4,32,1,19,352,443,412
1743,84,525,7,4,32,2,19,415,623,475
1744,84,525,8,4,32,3,82,482,623,542
1745,84,526,8,4,33,1,19,482,82,542
1746,84,526,9,4,33,2,19,545,623,605
1747,84,526,10,4,33,3,27,611,623,671
1748,84,527,10,4,34,1,19,611,27,671
1749,84,527,11,4,34,2,19,678,623,738
1750,84,527,12,4,34,3,19,741,623,801
1751,84,527,13,4,34,4,19,806,623,866
1752,84,527,14,4,34,5,19,871,623,931
1753,84,527,15,4,34,6,27,938,623,998
1754,84,528,15,4,35,1,19,938,27,998
1755,85,528,1,4,35,2,19,24,623,84
1756,85,528,2,4,35,3,19,89,623,149
1757,85,528,3,4,35,4,296,154,623,214
1758,85,529,3,4,36,1,19,154,296,214
1759,85,529,4,4,36,2,19,219,623,279
1760,85,529,5,4,36,3,19,284,623,344
1761,85,529,6,4,36,4,19,351,623,411
1762,85,529,7,4,36,5,294,414,623,474
1763,85,530,7,4,37,1,19,414,294,474
1764,85,530,8,4,37,2,19,481,623,541
1765,85,530,9,4,37,3,214,546,623,606
1766,85,531,9,4,38,1,19,546,214,606
1767,85,531,10,4,38,2,19,612,623,672
1768,85,531,11,4,38,3,105,675,623,735
1769,85,532,11,4,39,1,19,675,105,735
1770,85,532,12,4,39,2,19,740,623,800
1771,85,532,13,4,39,3,376,805,623,865
1772,85,533,13,4,40,1,19,805,376,865
1773,85,533,14,4,40,2,105,872,623,932
1774,85,534,14,4,41,1,19,872,105,932
1775,85,534,15,4,41,2,26,937,623,997
1776,85,535,15,4,42,1,19,937,26,997
1777,86,535,1,4,42,2,19,27,623,87
1778,86,535,2,4,42,3,168,90,623,150
1779,86,536,2,4,43,1,19,90,168,150
1780,86,536,3,4,43,2,19,155,623,215
1781,86,536,4,4,43,3,19,220,623,280
1782,86,536,5,4,43,4,19,287,623,347
1783,86,536,6,4,43,5,19,352,623,412
1784,86,536,7,4,43,6,19,415,623,475
1785,86,536,8,4,43,7,453,480,623,540
1786,86,537,8,4,44,1,19,480,453,540
1787,86,537,9,4,44,2,88,547,623,607
1788,86,538,9,4,45,1,19,547,88,607
1789,86,538,10,4,45,2,28,611,623,671
1790,86,539,10,4,46,1,19,611,28,671
1791,86,539,11,4,46,2,19,676,623,736
1792,86,539,12,4,46,3,19,741,623,801
1793,86,539,13,4,46,4,19,808,623,868
1794,86,539,14,4,46,5,19,871,623,931
1795,86,539,15,4,46,6,28,936,623,996
1796,86,540,15,4,47,1,19,936,28,996
1797,87,540,1,4,47,2,19,24,623,84
1798,87,540,2,4,47,3,19,91,623,151
1799,87,540,3,4,47,4,28,154,623,214
1800,87,541,3,4,48,1,19,154,28,214
1801,87,541,4,4,48,2,19,219,623,279
1802,87,541,5,4,48,3,28,286,623,346
1803,87,542,5,4,49,1,19,286,28,346
1804,87,542,6,4,49,2,19,349,623,409
1805,87,542,7,4,49,3,292,414,623,474
1806,87,543,7,4,50,1,19,414,292,474
1807,87,543,8,4,50,2,206,479,623,539
1808,87,544,8,4,51,1,19,479,206,539
1809,87,544,9,4,51,2,19,546,623,606
1810,87,544,10,4,51,3,19,610,623,670
1811,87,544,11,4,51,4,425,677,623,737
1812,87,545,11,4,52,1,19,677,425,737
1813,87,545,12,4,52,2,305,740,623,800
1814,87,546,12,4,53,1,19,740,305,800
1815,87,546,13,4,53,2,260,807,623,867
1816,87,547,13,4,54,1,19,807,260,867
1817,87,547,14,4,54,2,19,870,623,930
1818,87,547,15,4,54,3,30,937,623,997
1819,87,548,15,4,55,1,19,937,30,997
1820,88,548,1,4,55,2,19,25,623,85
1821,88,548,2,4,55,3,502,92,623,152
1822,88,549,2,4,56,1,19,92,502,152
1823,88,549,3,4,56,2,19,157,623,217
1824,88,549,4,4,56,3,329,222,623,282
1825,88,550,4,4,57,1,19,222,329,282
1826,88,550,5,4,57,2,19,287,623,347
1827,88,550,6,4,57,3,106,350,623,410
1828,88,551,6,4,58,1,19,350,106,410
1829,88,551,7,4,58,2,19,415,623,475
1830,88,551,8,4,58,3,19,482,623,542
1831,88,551,9,4,58,4,431,547,623,607
1832,88,552,9,4,59,1,19,547,431,607
1833,88,552,10,4,59,2,19,611,623,671
1834,88,552,11,4,59,3,19,678,623,738
1835,88,552,12,4,59,4,301,743,623,803
1836,88,553,12,4,60,1,19,743,301,803
1837,88,553,13,4,60,2,19,806,623,866
1838,88,553,14,4,60,3,19,871,623,931
1839,88,553,15,4,60,4,28,936,623,996
1840,88,554,15,4,61,1,19,936,28,996
1841,89,554,1,4,61,2,19,26,623,86
1842,89,554,2,4,61,3,145,91,623,151
1843,89,555,2,4,62,1,19,91,145,151
1844,89,555,3,4,62,2,19,156,623,216
1845,89,555,4,4,62,3,102,219,623,279
1846,89,556,4,4,63,1,19,219,102,279
1847,89,556,5,4,63,2,19,284,623,344
1848,89,556,6,4,63,3,210,351,623,411
1849,89,557,6,4,64,1,19,351,210,411
1850,89,557,7,4,64,2,19,416,623,476
1851,89,557,8,4,64,3,19,479,623,539
1852,89,557,9,4,64,4,283,546,623,606
1853,89,558,9,4,65,1,19,546,283,606
1854,89,558,10,4,65,2,19,612,623,672
1855,89,558,11,4,65,3,179,677,623,737
1856,89,559,11,4,66,1,19,677,179,737
1857,89,559,12,4,66,2,19,742,623,802
1858,89,559,13,4,66,3,19,807,623,867
1859,89,559,14,4,66,4,223,870,623,930
1860,89,560,14,4,67,1,19,870,223,930
1861,89,560,15,4,67,2,380,935,623,995
1862,89,561,15,4,68,1,28,935,380,995
1863,89,562,15,4,69,1,19,935,28,995
1864,90,562,1,4,69,2,19,27,623,87
1865,90,562,2,4,69,3,19,92,623,152
1866,90,562,3,4,69,4,335,157,623,217
1867,90,563,3,4,70,1,19,157,335,217
1868,90,563,4,4,70,2,443,220,623,280
1869,90,564,4,4,71,1,19,220,443,280
1870,90,564,5,4,71,2,337,285,623,345
1871,90,565,5,4,72,1,19,285,337,345
1872,90,565,6,4,72,2,19,350,623,410
1873,90,565,7,4,72,3,482,415,623,475
1874,90,566,7,4,73,1,19,415,482,475
1875,90,566,8,4,73,2,19,480,623,540
1876,90,566,9,4,73,3,448,547,623,607
1877,90,567,9,4,74,1,19,547,448,607
1878,90,567,10,4,74,2,19,611,623,671
1879,90,567,11,4,74,3,119,676,623,736
1880,90,568,11,4,75,1,19,676,119,736
1881,90,568,12,4,75,2,19,741,623,801
1882,90,568,13,4,75,3,19,806,623,866
1883,90,568,14,4,75,4,19,871,623,931
1884,90,568,15,4,75,5,30,938,623,998
1885,90,569,15,4,76,1,19,938,30,998
1886,91,569,1,4,76,2,19,26,623,86
1887,91,569,2,4,76,3,19,91,623,151
1888,91,569,3,4,76,4,262,154,623,214
1889,91,570,3,4,77,1,19,154,262,214
1890,91,570,4,4,77,2,19,219,623,279
1891,91,570,5,4,77,3,19,284,623,344
1892,91,570,6,4,77,4,19,349,623,409
1893,91,570,7,4,77,5,19,414,623,474
1894,91,570,8,4,77,6,184,481,623,541
1895,91,571,8,4,78,1,19,481,184,541
1896,91,571,9,4,78,2,19,544,623,604
1897,91,571,10,4,78,3,19,612,623,672
1898,91,571,11,4,78,4,19,675,623,735
1899,91,571,12,4,78,5,177,740,623,800
1900,91,572,12,4,79,1,19,740,177,800
1901,91,572,13,4,79,2,19,807,623,867
1902,91,572,14,4,79,3,206,872,623,932
1903,91,573,14,4,80,1,19,872,206,932
1904,91,573,15,4,80,2,28,937,623,997
1905,91,574,15,4,81,1,19,937,28,997
1906,92,574,1,4,81,2,19,25,623,85
1907,92,574,2,4,81,3,19,90,623,150
1908,92,574,3,4,81,4,170,155,623,215
1909,92,575,3,4,82,1,19,155,170,215
1910,92,575,4,4,82,2,19,222,623,282
1911,92,575,5,4,82,3,510,285,623,345
1912,92,576,5,4,83,1,19,285,510,345
1913,92,576,6,4,83,2,19,350,623,410
1914,92,576,7,4,83,3,19,415,623,475
1915,92,576,8,4,83,4,384,482,623,542
1916,92,577,8,4,84,1,19,482,384,542
1917,92,577,9,4,84,2,19,545,623,605
1918,92,577,10,4,84,3,207,613,623,673
1919,92,578,10,4,85,1,19,613,207,673
1920,92,578,11,4,85,2,19,678,623,738
1921,92,578,12,4,85,3,143,741,623,801
1922,92,579,12,4,86,1,19,741,143,801
1923,92,579,13,4,86,2,19,806,623,866
1924,92,579,14,4,86,3,392,873,623,933
1925,92,580,14,4,87,1,19,873,392,933
1926,92,580,15,4,87,2,28,938,623,998
1927,92,581,15,4,88,1,19,938,28,998
1928,93,581,1,4,88,2,19,26,623,86
1929,93,581,2,4,88,3,19,89,623,149
1930,93,581,3,4,88,4,330,156,623,216
1931,93,582,3,4,89,1,19,156,330,216
1932,93,582,4,4,89,2,19,221,623,281
1933,93,582,5,4,89,3,19,286,623,346
1934,93,582,6,4,89,4,61,351,623,411
1935,93,583,6,4,90,1,19,351,61,411
1936,93,583,7,4,90,2,19,416,623,476
1937,93,583,8,4,90,3,19,481,623,541
1938,93,583,9,4,90,4,19,546,623,606
1939,93,583,10,4,90,5,19,612,623,672
1940,93,583,11,4,90,6,230,677,623,737
1941,93,584,11,4,91,1,19,677,230,737
1942,93,584,12,4,91,2,19,740,623,800
1943,93,584,13,4,91,3,19,805,623,865
1944,93,584,14,4,91,4,19,870,623,930
1945,93,584,15,4,91,5,27,935,623,995
1946,93,585,15,4,92,1,19,935,27,995
1947,94,585,1,4,92,2,19,27,623,87
1948,94,585,2,4,92,3,19,90,623,150
1949,94,585,3,4,92,4,19,157,623,217
1950,94,585,4,4,92,5,19,220,623,280
1951,94,585,5,4,92,6,19,287,623,347
1952,94,585,6,4,92,7,258,352,623,412
1953,94,586,6,4,93,1,19,352,258,412
1954,94,586,7,4,93,2,19,415,623,475
1955,94,586,8,4,93,3,446,482,623,542
1956,94,587,8,4,94,1,19,482,446,542
1957,94,587,9,4,94,2,19,547,623,607
1958,94,587,10,4,94,3,19,613,623,673
1959,94,587,11,4,94,4,26,678,623,738
1960,94,588,11,4,95,1,19,678,26,738
1961,94,588,12,4,95,2,19,743,623,803
1962,94,588,13,4,95,3,19,808,623,868
1963,94,588,14,4,95,4,19,871,623,931
1964,94,588,15,4,95,5,27,938,623,998
1965,94,589,15,4,96,1,19,938,27,998
1966,95,589,1,4,96,2,19,26,623,86
1967,95,589,2,4,96,3,462,91,623,151
1968,95,590,2,4,97,1,19,91,462,151
1969,95,590,3,4,97,2,19,154,623,214
1970,95,590,4,4,97,3,19,221,623,281
1971,95,590,5,4,97,4,28,284,623,344
1972,95,591,5,4,98,1,19,284,28,344
1973,95,591,6,4,98,2,19,351,623,411
1974,95,591,7,4,98,3,28,414,623,474
1975,95,592,7,4,99,1,19,414,28,474
1976,95,592,8,4,99,2,19,481,623,541
1977,95,592,9,4,99,3,430,546,623,606
1978,95,593,9,4,100,1,19,546,430,606
1979,95,593,10,4,100,2,19,612,623,672
1980,95,593,11,4,100,3,19,675,623,735
1981,95,593,12,4,100,4,19,740,623,800
1982,95,593,13,4,100,5,477,805,623,865
1983,95,594,13,4,101,1,19,805,477,865
1984,95,594,14,4,101,2,19,872,623,932
1985,95,594,15,4,101,3,28,935,623,995
1986,95,595,15,4,102,1,19,935,28,995
1987,96,595,1,4,102,2,19,25,623,85
1988,96,595,2,4,102,3,19,90,623,150
1989,96,595,3,4,102,4,19,155,623,215
1990,96,595,4,4,102,5,19,222,623,282
1991,96,595,5,4,102,6,19,287,623,347
1992,96,595,6,4,102,7,19,350,623,410
1993,96,595,7,4,102,8,19,415,623,475
1994,96,595,8,4,102,9,28,480,623,540
1995,96,596,8,4,103,1,19,480,28,540
1996,96,596,9,4,103,2,19,545,623,605
1997,96,596,10,4,103,3,19,613,623,673
1998,96,596,11,4,103,4,78,678,623,738
1999,96,597,11,4,104,1,19,678,78,738
2000,96,597,12,4,104,2,19,743,623,803
2001,96,597,13,4,104,3,19,808,623,868
2002,96,597,14,4,104,4,366,871,623,931
2003,96,598,14,4,105,1,19,871,366,931
2004,96,598,15,4,105,2,28,938,623,998
2005,96,599,15,4,106,1,19,938,28,998
2006,97,599,1,4,106,2,147,26,623,86
2007,97,600,1,4,107,1,19,26,147,86
2008,97,600,2,4,107,2,19,91,623,151
2009,97,600,3,4,107,3,358,154,623,214
2010,97,601,3,4,108,1,19,154,358,214
2011,97,601,4,4,108,2,19,219,623,279
2012,97,601,5,4,108,3,101,286,623,346
2013,97,602,5,4,109,1,19,286,101,346
2014,97,602,6,4,109,2,19,351,623,411
2015,97,602,7,4,109,3,46,414,623,474
2016,97,603,7,4,110,1,19,414,46,474
2017,97,603,8,4,110,2,19,481,623,541
2018,97,603,9,4,110,3,392,546,623,606
2019,97,604,9,4,111,1,19,546,392,606
2020,97,604,10,4,111,2,248,610,623,670
2021,97,605,10,4,112,1,19,610,248,670
2022,97,605,11,4,112,2,27,677,623,737
2023,97,606,11,4,113,1,19,677,27,737
2024,97,606,12,4,113,2,19,740,623,800
2025,97,606,13,4,113,3,19,805,623,865
2026,97,606,14,4,113,4,19,870,623,930
2027,97,606,15,4,113,5,28,935,623,995
2028,97,607,15,4,114,1,19,935,28,995
2029,98,607,1,4,114,2,19,27,623,87
2030,98,607,2,4,114,3,19,92,623,152
2031,98,607,3,4,114,4,89,157,623,217
2032,98,608,3,4,115,1,19,157,89,217
2033,98,608,4,4,115,2,19,222,623,282
2034,98,608,5,4,115,3,19,287,623,347
2035,98,608,6,4,115,4,302,352,623,412
2036,98,609,6,4,116,1,19,352,302,412
2037,98,609,7,4,116,2,19,415,623,475
2038,98,609,8,4,116,3,301,480,623,540
2039,98,610,8,4,117,1,19,480,301,540
2040,98,610,9,4,117,2,155,547,623,607
2041,98,611,9,4,118,1,19,547,155,607
2042,98,611,10,4,118,2,28,613,623,673
2043,98,612,10,4,119,1,19,613,28,673
2044,98,612,11,4,119,2,19,676,623,736
2045,98,612,12,4,119,3,19,743,623,803
2046,98,612,13,4,119,4,28,808,623,868
2047,98,613,13,4,120,1,19,808,28,868
2048,98,613,14,4,120,2,29,873,623,933
2049,98,614,14,4,121,1,19,873,29,933
2050,98,614,15,4,121,2,28,938,623,998
2051,98,615,15,4,122,1,19,938,28,998
2052,99,615,1,4,122,2,19,26,623,86
2053,99,615,2,4,122,3,19,89,623,149
2054,99,615,3,4,122,4,206,156,623,216
2055,99,616,3,4,123,1,19,156,206,216
2056,99,616,4,4,123,2,19,219,623,279
2057,99,616,5,4,123,3,155,286,623,346
2058,99,617,5,4,124,1,19,286,155,346
2059,99,617,6,4,124,2,19,351,623,411
2060,99,617,7,4,124,3,173,414,623,474
2061,99,618,7,4,125,1,19,414,173,474
2062,99,618,8,4,125,2,19,479,623,539
2063,99,618,9,4,125,3,144,544,623,604
2064,99,619,9,4,126,1,19,544,144,604
2065,99,619,10,4,126,2,28,610,623,670
2066,99,620,10,4,127,1,19,610,28,670
2067,99,620,11,4,127,2,19,677,623,737
2068,99,620,12,4,127,3,19,740,623,800
2069,99,620,13,4,127,4,19,807,623,867
2070,99,620,14,4,127,5,19,872,623,932
2071,99,620,15,4,127,6,28,935,623,995
2072,99,621,15,4,128,1,19,935,28,995
2073,100,621,1,4,128,2,19,25,623,85
2074,100,621,2,4,128,3,19,90,623,150
2075,100,621,3,4,128,4,19,155,623,215
2076,100,621,4,4,128,5,313,220,623,280
2077,100,622,4,4,129,1,19,220,313,280
2078,100,622,5,4,129,2,19,287,623,347
2079,100,622,6,4,129,3,19,350,623,410
2080,100,622,7,4,129,4,483,415,623,475
2081,100,623,7,4,130,1,19,415,483,475
2082,100,623,8,4,130,2,386,482,623,542
2083,100,624,8,4,131,1,19,482,386,542
2084,100,624,9,4,131,2,19,547,623,607
2085,100,624,10,4,131,3,19,611,623,671
2086,100,624,11,4,131,4,236,678,623,738
2087,100,625,11,4,132,1,19,678,236,738
2088,100,625,12,4,132,2,205,743,623,803
2089,100,626,12,4,133,1,19,743,205,803
2090,100,626,13,4,133,2,19,808,623,868
2091,100,626,14,4,133,3,479,873,623,933
2092,100,627,14,4,134,1,19,873,479,933
2093,100,627,15,4,134,2,28,936,623,996
2094,100,628,15,4,135,1,19,936,28,996
2095,101,628,1,4,135,2,19,24,623,84
2096,101,628,2,4,135,3,19,91,623,151
2097,101,628,3,4,135,4,19,154,623,214
2098,101,628,4,4,135,5,27,219,623,279
2099,101,629,4,4,136,1,19,219,27,279
2100,101,629,5,4,136,2,19,286,623,346
2101,101,629,6,4,136,3,19,349,623,409
2102,101,629,7,4,136,4,19,416,623,476
2103,101,629,8,4,136,5,493,481,623,541
2104,101,630,8,4,137,1,19,481,493,541
2105,101,630,9,4,137,2,27,544,623,604
2106,101,631,9,4,138,1,19,544,27,604
2107,101,631,10,4,138,2,199,610,623,670
2108,101,632,10,4,139,1,19,610,199,670
2109,101,632,11,4,139,2,19,677,623,737
2110,101,632,12,4,139,3,300,740,623,800
2111,101,633,12,4,140,1,19,740,300,800
2112,101,633,13,4,140,2,19,807,623,867
2113,101,633,14,4,140,3,19,870,623,930
2114,101,633,15,4,140,4,27,937,623,997
2115,101,634,15,4,141,1,19,937,27,997
2116,102,634,1,4,141,2,19,27,623,87
2117,102,634,2,4,141,3,19,92,623,152
2118,102,634,3,4,141,4,19,157,623,217
2119,102,634,4,4,141,5,26,222,623,282
2120,102,635,4,4,142,1,19,222,26,282
2121,102,635,5,4,142,2,19,287,623,347
2122,102,635,6,4,142,3,19,352,623,412
2123,102,635,7,4,142,4,421,417,623,477
2124,102,636,7,4,143,1,19,417,421,477
2125,102,636,8,4,143,2,88,480,623,540
2126,102,637,8,4,144,1,19,480,88,540
2127,102,637,9,4,144,2,19,547,623,607
2128,102,637,10,4,144,3,28,613,623,673
2129,102,638,10,4,145,1,19,613,28,673
2130,102,638,11,4,145,2,19,678,623,738
2131,102,638,12,4,145,3,453,741,623,801
2132,102,639,12,4,146,1,19,741,453,801
2133,102,639,13,4,146,2,19,806,623,866
2134,102,639,14,4,146,3,276,873,623,933
2135,102,640,14,4,147,1,19,873,276,933
2136,102,640,15,4,147,2,29,938,623,998
2137,102,641,15,4,148,1,19,938,29,998
2138,103,641,1,4,148,2,19,36,623,96
2139,103,641,2,4,148,3,339,103,623,163
2140,103,642,2,4,149,1,19,103,339,163
2141,103,642,3,4,149,2,222,168,623,228
2142,103,643,3,4,150,1,19,168,222,228
2143,103,643,4,4,150,2,19,233,623,293
2144,103,643,5,4,150,3,19,298,623,358
2145,103,643,6,4,150,4,304,363,623,423
2146,103,644,6,4,151,1,19,363,304,423
2147,103,644,7,4,151,2,240,426,623,486
2148,103,645,7,4,152,1,19,426,240,486
2149,103,645,8,4,152,2,19,493,623,553
2150,103,645,9,4,152,3,327,557,623,617
2151,103,646,9,4,153,1,19,557,327,617
2152,103,646,10,4,153,2,19,622,623,682
